,ack,ack_A,ack_B,bytes,bytes_A,bytes_A_B_ratio,bytes_B,ds_field_A,ds_field_B,duration,http_GET,http_POST,http_bytes_avg,http_bytes_entropy,http_bytes_firstQ,http_bytes_max,http_bytes_median,http_bytes_min,http_bytes_stdev,http_bytes_sum,http_bytes_thirdQ,http_bytes_var,http_cookie_count,http_cookie_values_avg,http_cookie_values_entropy,http_cookie_values_firstQ,http_cookie_values_max,http_cookie_values_median,http_cookie_values_min,http_cookie_values_stdev,http_cookie_values_sum,http_cookie_values_thirdQ,http_cookie_values_var,http_count_host,http_count_req_content_type,http_count_resp_code,http_count_resp_content_type,http_count_transactions,http_count_user_agents,http_dom_host_alexaRank,http_dom_resp_code,http_has_location,http_has_referrer,http_has_req_content_type,http_has_resp_content_type,http_has_user_agent,http_inter_arrivel_avg,http_inter_arrivel_entropy,http_inter_arrivel_firstQ,http_inter_arrivel_max,http_inter_arrivel_median,http_inter_arrivel_min,http_inter_arrivel_stdev,http_inter_arrivel_sum,http_inter_arrivel_thirdQ,http_inter_arrivel_var,http_req_bytes_avg,http_req_bytes_entropy,http_req_bytes_firstQ,http_req_bytes_max,http_req_bytes_median,http_req_bytes_min,http_req_bytes_stdev,http_req_bytes_sum,http_req_bytes_thirdQ,http_req_bytes_var,http_resp_bytes_avg,http_resp_bytes_entropy,http_resp_bytes_firstQ,http_resp_bytes_max,http_resp_bytes_median,http_resp_bytes_min,http_resp_bytes_stdev,http_resp_bytes_sum,http_resp_bytes_thirdQ,http_resp_bytes_var,http_time_avg,http_time_entropy,http_time_firstQ,http_time_max,http_time_median,http_time_min,http_time_stdev,http_time_sum,http_time_thirdQ,http_time_var,packet_inter_arrivel_A_avg,packet_inter_arrivel_A_entropy,packet_inter_arrivel_A_firstQ,packet_inter_arrivel_A_max,packet_inter_arrivel_A_median,packet_inter_arrivel_A_min,packet_inter_arrivel_A_stdev,packet_inter_arrivel_A_sum,packet_inter_arrivel_A_thirdQ,packet_inter_arrivel_A_var,packet_inter_arrivel_B_avg,packet_inter_arrivel_B_entropy,packet_inter_arrivel_B_firstQ,packet_inter_arrivel_B_max,packet_inter_arrivel_B_median,packet_inter_arrivel_B_min,packet_inter_arrivel_B_stdev,packet_inter_arrivel_B_sum,packet_inter_arrivel_B_thirdQ,packet_inter_arrivel_B_var,packet_inter_arrivel_avg,packet_inter_arrivel_entropy,packet_inter_arrivel_firstQ,packet_inter_arrivel_max,packet_inter_arrivel_median,packet_inter_arrivel_min,packet_inter_arrivel_stdev,packet_inter_arrivel_sum,packet_inter_arrivel_thirdQ,packet_inter_arrivel_var,packet_size_A_avg,packet_size_A_entropy,packet_size_A_firstQ,packet_size_A_max,packet_size_A_median,packet_size_A_min,packet_size_A_stdev,packet_size_A_sum,packet_size_A_thirdQ,packet_size_A_var,packet_size_B_avg,packet_size_B_entropy,packet_size_B_firstQ,packet_size_B_max,packet_size_B_median,packet_size_B_min,packet_size_B_stdev,packet_size_B_sum,packet_size_B_thirdQ,packet_size_B_var,packet_size_avg,packet_size_entropy,packet_size_firstQ,packet_size_max,packet_size_median,packet_size_min,packet_size_stdev,packet_size_sum,packet_size_thirdQ,packet_size_var,packets,packets_A,packets_A_B_ratio,packets_B,push,push_A,push_B,reset,reset_A,reset_B,ssl_count_certificates,ssl_count_client_cipher_algs,ssl_count_client_ciphersuites,ssl_count_client_compressions,ssl_count_client_elliptic_curves,ssl_count_client_key_exchange_algs,ssl_count_client_mac_algs,ssl_count_server_ciphersuite,ssl_count_server_compression,ssl_count_server_elliptic_curve,ssl_count_server_name,ssl_count_transactions,ssl_count_version,ssl_dom_server_ciphersuite,ssl_dom_server_name_alexaRank,ssl_dom_version,ssl_handshake_duration_avg,ssl_handshake_duration_entropy,ssl_handshake_duration_firstQ,ssl_handshake_duration_max,ssl_handshake_duration_median,ssl_handshake_duration_min,ssl_handshake_duration_stdev,ssl_handshake_duration_sum,ssl_handshake_duration_thirdQ,ssl_handshake_duration_var,ssl_ratio_client_elliptic_curves,ssl_ratio_server_name,ssl_req_bytes_avg,ssl_req_bytes_entropy,ssl_req_bytes_firstQ,ssl_req_bytes_max,ssl_req_bytes_median,ssl_req_bytes_min,ssl_req_bytes_stdev,ssl_req_bytes_sum,ssl_req_bytes_thirdQ,ssl_req_bytes_var,ssl_resp_bytes_avg,ssl_resp_bytes_entropy,ssl_resp_bytes_firstQ,ssl_resp_bytes_max,ssl_resp_bytes_median,ssl_resp_bytes_min,ssl_resp_bytes_stdev,ssl_resp_bytes_sum,ssl_resp_bytes_thirdQ,ssl_resp_bytes_var,tcp_analysis_duplicate_ack,tcp_analysis_keep_alive,tcp_analysis_lost_segment,tcp_analysis_out_of_order,tcp_analysis_retransmission,tcp_analysis_reused_ports,ttl_A_avg,ttl_A_entropy,ttl_A_firstQ,ttl_A_max,ttl_A_median,ttl_A_min,ttl_A_stdev,ttl_A_sum,ttl_A_thirdQ,ttl_A_var,ttl_B_avg,ttl_B_entropy,ttl_B_firstQ,ttl_B_max,ttl_B_median,ttl_B_min,ttl_B_stdev,ttl_B_sum,ttl_B_thirdQ,ttl_B_var,ttl_avg,ttl_entropy,ttl_firstQ,ttl_max,ttl_median,ttl_min,ttl_stdev,ttl_sum,ttl_thirdQ,ttl_var,is_ssl,is_http,is_g_http,is_cdn_http,is_img_http,is_ad_http,is_numeric_url_http,is_numeric_url_with_port_http,is_tv_http,is_cloud_http,B_is_system_port,B_is_user_port,B_is_dynamic_and_or_private_port,B_port_is_11095,B_port_is_1900,B_port_is_5222,B_port_is_5223,B_port_is_5228,B_port_is_54975,B_port_is_80,B_port_is_8080,B_port_is_8280,B_port_is_9543,B_port_is_else,subdomain_is_99sets,subdomain_is_ccc,subdomain_is_else,subdomain_is_feeds,subdomain_is_h10141.www1,subdomain_is_img,subdomain_is_unresolved,subdomain_is_whp.aus1.cold.extweb,subdomain_is_whp.hou9.cold.extweb,subdomain_is_www,subdomain_is_www.cloud,domain_is_dlink,domain_is_else,domain_is_epicurious,domain_is_google,domain_is_hp,domain_is_hpeprint,domain_is_livecdn,domain_is_mako,domain_is_proteussensor,domain_is_samsung,domain_is_unresolved,suffix_is_biz,suffix_is_cloudfront.net,suffix_is_co.il,suffix_is_com,suffix_is_com.sg,suffix_is_else,suffix_is_empty_char_value,suffix_is_googleapis.com,suffix_is_net,suffix_is_org,suffix_is_unresolved,device_category
590,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6119890064001,4.0,0.007409691810608,240.358827829361,0.102109551429749,1.00135803222656e-05,60.7354058189624,313.791824102402,0.3769491314888,3688.78951999405,0.223994970321655,2.0,0.016101479530335,0.342990350723268,0.166026639938354,6.00814819335938e-05,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,9.80936062335968,4.88968018135462,0.00454169511795,239.989907979965,0.040546536445618,1.00135803222656e-05,43.3401867730624,313.89953994751,0.129383742809296,1878.37178952393,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,2,0,64,0,64,64,64,64,0,1088,64,0,64.0,1.24755624891827,51.0,247,52.0,51,49.6024192958368,512,52.0,2460.4,64.0,1.60421326122016,52.0,250,64.0,51,33.9604549439491,2112,64.0,1153.3125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
591,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2342168092728,4.0,0.013715267181397,240.585391998291,0.137606024742126,0.000619888305664,69.4373369705186,419.747468948364,0.40972113609314,4821.54376555735,0.223994970321655,2.0,0.01375424861908,0.342990350723268,0.166026639938354,3.00407409667969e-05,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,12.7225623636535,4.88968018135462,0.007941007614136,239.535042047501,0.055822849273682,3.00407409667969e-05,49.2092161264315,419.844558000565,0.180129051208496,2421.54695177784,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,3,0,64,0,64,64,64,64,0,1088,64,0,63.2941176470588,1.22104778517972,51.0,247,52.0,51,48.1154402269717,512,52.0,2315.09558823529,63.6470588235294,1.61052389258986,52.0,250,64.0,51,33.505207512882,2164,64.0,1122.59893048128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
592,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3284191535069,3.70043971814109,0.010080099105835,296.116283893585,0.057893991470337,9.05990600585938e-06,101.325406002364,537.26944899559,0.148547887802124,10266.8379015439,0.223994970321655,2.0,0.026880979537964,0.342990350723268,0.166026639938354,0.000401020050049,0.115841683662145,0.55195826292038,0.21667754650116,0.013419295673687,21.4941050815582,4.64385618977472,0.00423002243042,296.116283893585,0.04013204574585,9.05990600585938e-06,74.6587582270088,537.352627038956,0.092949867248535,5573.93017999895,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,17.25,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,64,0,64,64,64,64,0,896,64,0,69.0833333333333,1.28067212952089,52.0,247,53.0,52,56.9760050505048,512,53.0,3246.26515151515,66.3461538461538,1.58680689647918,53.0,250,64.0,52,37.881860891664,1725,64.0,1435.03538461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
593,9,5,5,1213,743,1.61525570874319,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.395596069448,4.08746284125034,0.154015064239502,721.323867797852,0.501178026199341,0.000770092010498,280.330269603651,2301.72513318062,0.538111925125122,78585.0600560556,0.223994970321655,2.0,0.002033591270447,0.342990350723268,0.166026639938354,9.05990600585938e-06,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,69.7533606399189,4.88968018135462,0.006266832351685,721.323867797852,0.117583990097046,9.05990600585938e-06,209.793310699612,2301.86090111732,0.534085768461227,44013.233214304,9.0,0.850178203413234,0.0,27,0.0,0,13.096923751962,162,27.0,171.529411764706,66.25,0.91829583405449,0.0,153,0.0,0,65.5128486125686,477,151.5,4291.93333333333,35.9411764705882,1.06127812445913,0.0,153,0.0,0,53.6706799796972,679,27.0,2880.54188948307,10,5,0.833287039608911,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,3,0,64,0,64,64,64,64,0,1152,64,0,40.1875,0.696212260125146,40.0,41,40.0,40,0.403112887414928,512,40.0,0.1625,52.7941176470588,1.32513184525154,40.0,64,64.0,40,12.0674352972123,1795,64.0,145.622994652406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
594,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2463637402183,4.24792751344359,0.015267014503479,241.396669864655,0.16153883934021,0.000369071960449,56.8233173043429,327.680911064148,0.538111925125122,3228.88938947004,0.223994970321655,2.0,0.063135206699371,0.342990350723268,0.166026639938354,5.88893890380859e-05,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,8.62649234345085,4.88968018135462,0.006182730197906,241.129625797272,0.119775533676147,5.88893890380859e-05,40.5408441320412,327.806709051132,0.261122345924377,1643.56004293846,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,64,0,64,64,64,64,0,1280,64,0,62.8947368421053,1.24484066997192,52.0,247,53.0,52,45.3123661522524,512,53.0,2053.21052631579,63.4615384615385,1.60598652851074,53.0,250,64.0,52,31.1911307854671,2475,64.0,972.886639676113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
595,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8086909396308,3.80735492205761,0.011541187763214,241.489032030106,0.08715558052063,1.9073486328125e-05,76.5091064380581,417.321673154831,0.408240914344788,5853.6433679501,0.223994970321655,2.0,0.050048768520355,0.342990350723268,0.166026639938354,0.000109910964966,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,15.4596273369259,4.75488750216347,0.004450082778931,241.302850008011,0.042025089263916,1.9073486328125e-05,56.157112524106,417.409938097,0.145126938819885,3153.6212870451,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,64,0,64,64,64,64,0,960,64,0,67.0,1.14011567851461,52.0,247,52.0,51,54.9863619454861,512,52.0,3023.5,65.3928571428571,1.52565594172646,52.0,250,64.0,51,36.6892246626882,1831,64.0,1346.09920634921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
596,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6682118452512,3.70043971814109,0.02017092704773,240.161772966385,0.084553956985474,0.000710010528564,78.4127305088786,411.686753988266,0.159876108169556,6148.55630585803,0.223994970321655,2.0,0.009578764438629,0.342990350723268,0.101989507675171,9.08374786376953e-05,0.115841683662145,0.55195826292038,0.189965486526489,0.013419295673687,15.8378586494006,4.70043971814109,0.007370471954346,240.015846014023,0.029253482818604,9.08374786376953e-05,56.649167291967,411.784324884415,0.090941250324249,3209.12815487326,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,33.25,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,64,0,64,64,64,64,0,896,64,0,66.9230769230769,1.23890125660263,51.0,247,52.0,51,55.0097893385979,512,52.0,3026.07692307692,65.4074074074074,1.59551828331878,52.0,250,64.0,51,37.401418380405,1766,64.0,1398.8660968661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
597,3,2,1,220,79,0.560279714328267,141,0,0,0.185,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185050010681152,0.0,0.185050010681152,0.185050010681152,0.185050010681152,0.185050010681152,0.0,0.185050010681152,0.185050010681152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092525005340576,1.0,0.061573028564453,0.154428958892822,0.092525005340576,0.03062105178833,0.087545410678101,0.185050010681152,0.123476982116699,0.007664198930797,13.5,0.850178203413234,0.0,27,0.0,0,19.0918830920368,27,20.25,364.5,25.0,0.0,0.0,25,0.0,0,0.0,25,25.0,0.0,17.3333333333333,1.06127812445913,0.0,27,0.0,0,15.0443787951957,52,26.0,226.333333333333,3,1,0.499750124937531,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,64,0,64,64,64,64,0,128,64,0,40.0,0.0,40.0,40,40.0,40,0.0,40,40.0,0.0,56.0,0.91829583405449,52.0,64,64.0,40,13.856406460551,168,64.0,192.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
598,9,5,5,1213,743,1.80687352678961,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1163329084714,3.58496250072116,0.007318675518036,240.048223972321,0.092542409896851,0.000770092010498,69.2607185205775,241.395994901657,0.223816752433777,4797.04712998667,0.223994970321655,2.0,0.034722566604614,0.342990350723268,0.166026639938354,0.000110864639282,0.115841683662145,0.55195826292038,0.226879000663757,0.013419295673687,10.0581664542357,4.58496250072116,0.003700494766235,240.006031036377,0.03864848613739,0.000110864639282,48.9787406017053,241.395994901657,0.106891095638275,2398.91703092914,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,275.396078403451,477,238.5,75843.0,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,64,0,64,64,64,64,0,832,64,0,68.9166666666667,1.32501121082418,52.0,247,52.5,52,57.028634487555,512,53.0,3252.26515151515,66.36,1.63485091719081,53.0,250,64.0,52,38.6898780906152,1659,64.0,1496.90666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
599,9,5,5,1213,743,1.11011962181046,668,0,0,1.5756,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378015518,0.0,366.09559087634,1547.30471801758,490.697625994682,218.634327092166,0.0,2840.98156189919,694.869980037212,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4387504118625,4.75488750216347,0.029451489448547,629.735675096512,0.226989984512329,6.91413879394531e-06,87.0484424647877,1865.94629406929,0.538111925125122,7577.43133554546,0.223994970321655,2.0,0.067094904184341,0.342990350723268,0.166026639938354,1.00135803222656e-05,0.115841683662145,0.55195826292038,0.244937595725061,0.013419295673687,10.2932642293633,4.88968018135462,0.010029137134552,629.604851961136,0.110225081443787,9.5367431640625e-07,66.1813124397874,2243.93160200119,0.401645064353943,4379.96611625276,41.1489361702128,0.850178203413234,0.0,195,0.0,0,65.0,316,50.0,4225.0,159.0,0.91829583405449,0.0,477,0.0,0,238.045531057978,477,155.0,56665.6748566749,64.625,1.06127812445913,0.0,477,0.0,0,167.211531984404,679,60.5,27959.6964285714,10,5,0.833287039608911,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,10,0,64,0,64,64,64,64,0,6912,64,0,43.3693693693694,1.06490414786314,41.0,247,41.0,41,19.7971200513095,512,42.0,391.925962325962,53.5433789954338,1.53961057108196,41.0,250,42.0,41,17.453784045898,7140,64.0,304.634577520843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
